SalesID,DateKey,ProductKey,CustomerKey,StoreKey,SupplierKey,Quantity,UnitCost,UnitPrice,Discount,TotalAmount,CostPrice
4294,20250225,67,285,3,16,8,85.35,97.62,15,765.96,682.8
4295,20250502,40,248,10,15,5,309.23,356.53,0,1782.65,1546.15
4296,20250124,46,277,2,12,8,77.77,89.44,10,705.52,622.16
4297,20240817,32,454,3,9,6,69.8,77.35,15,449.1,418.8
4298,20240615,63,289,3,19,9,99.19,120.44,10,1073.96,892.71
4299,20241124,29,223,7,1,4,334.51,391.7,5,1561.8,1338.04
4300,20240602,87,378,2,18,9,141.29,163.81,10,1464.29,1271.61
4301,20240916,41,114,7,3,8,184.7,266.9,15,2120.2,1477.6
4302,20240704,24,46,2,19,2,369.91,416.42,10,822.84,739.82
4303,20240926,64,253,4,9,9,482.28,655.96,15,5888.64,4340.52
4304,20241128,62,80,10,12,8,238.75,301.53,0,2412.24,1910.0
4305,20241103,82,95,1,19,6,54.6,80.85,15,470.1,327.6
4306,20250426,78,442,6,8,9,165.65,187.74,10,1679.66,1490.85
4307,20241123,98,202,5,2,1,98.6,130.4,15,115.4,98.6
4308,20250202,9,155,6,11,3,184.56,252.61,5,752.83,553.68
4309,20241026,30,323,9,20,9,421.29,487.25,5,4380.25,3791.61
4310,20250506,30,387,9,6,5,421.29,536.45,10,2672.25,2106.45
4311,20240922,55,12,3,9,4,181.41,225.22,15,885.88,725.64
4312,20240816,14,97,8,8,1,330.48,480.53,10,470.53,330.48
4313,20250415,68,243,1,4,2,421.87,545.97,15,1076.94,843.74
4314,20241226,53,49,2,8,6,192.58,258.15,10,1538.9,1155.48
4315,20250128,36,112,3,11,2,493.82,662.51,0,1325.02,987.64
4316,20240921,66,423,4,5,6,56.62,83.52,5,496.12,339.72
4317,20241209,89,84,2,20,6,169.41,250.45,15,1487.7,1016.46
4318,20240917,14,270,1,19,1,330.48,481.48,0,481.48,330.48
4319,20241223,51,59,9,20,4,59.49,67.63,10,260.52,237.96
4320,20240812,44,192,8,16,9,113.01,132.04,0,1188.36,1017.09
4321,20241008,10,369,4,17,2,110.67,159.36,10,308.72,221.34
4322,20240824,6,330,6,20,8,360.5,482.57,5,3855.56,2884.0
4323,20241217,10,67,10,11,8,110.67,161.06,15,1273.48,885.36
4324,20240723,68,80,8,19,6,421.87,551.13,10,3296.78,2531.22
4325,20241009,3,326,8,3,1,432.19,510.34,0,510.34,432.19
4326,20240621,9,365,4,3,1,184.56,271.43,10,261.43,184.56
4327,20241215,82,391,8,8,9,54.6,61.02,10,539.18,491.4
4328,20240822,48,465,3,2,1,52.81,60.96,5,55.96,52.81
4329,20250323,56,31,2,19,6,86.75,108.98,15,638.88,520.5
4330,20240712,22,456,6,11,5,471.96,688.51,15,3427.55,2359.8
4331,20240530,24,325,3,6,6,369.91,524.71,10,3138.26,2219.46
4332,20240830,89,120,7,1,7,169.41,252.21,15,1750.47,1185.87
4333,20250225,81,257,5,12,8,392.82,575.25,5,4597.0,3142.56
4334,20250121,20,421,1,4,2,463.8,536.7,15,1058.4,927.6
4335,20240704,37,427,4,3,3,424.81,594.53,5,1778.59,1274.43
4336,20240816,53,245,3,7,4,192.58,247.97,15,976.88,770.32
4337,20241017,72,189,7,4,9,373.31,446.46,0,4018.14,3359.79
4338,20241210,12,402,5,4,1,70.45,92.32,0,92.32,70.45
4339,20250222,60,241,5,2,3,272.98,396.92,5,1185.76,818.94
4340,20240727,98,20,7,8,2,98.6,121.14,10,232.28,197.2
4341,20241119,91,266,3,12,3,100.61,142.52,10,417.56,301.83
4342,20250223,83,226,6,7,3,422.69,491.62,5,1469.86,1268.07
4343,20241009,88,11,9,18,6,237.06,268.8,5,1607.8,1422.36
4344,20250216,72,78,8,4,7,373.31,418.27,5,2922.89,2613.17
4345,20240905,7,383,10,4,1,48.58,67.41,0,67.41,48.58
4346,20241009,71,267,8,12,4,355.83,460.24,10,1830.96,1423.32
4347,20240629,78,64,2,10,6,165.65,196.33,15,1162.98,993.9
4348,20240809,30,428,10,17,9,421.29,500.71,15,4491.39,3791.61
4349,20241108,67,154,4,5,5,85.35,109.55,5,542.75,426.75
4350,20250514,74,489,10,1,5,56.01,75.4,5,372.0,280.05
4351,20240921,6,12,5,13,3,360.5,539.32,10,1607.96,1081.5
4352,20250305,77,169,8,2,3,379.24,469.37,10,1398.11,1137.72
4353,20241129,9,490,7,15,7,184.56,252.33,15,1751.31,1291.92
4354,20241125,62,274,4,12,4,238.75,294.56,0,1178.24,955.0
4355,20240802,16,394,2,19,1,178.79,240.57,15,225.57,178.79
4356,20241201,29,167,8,18,6,334.51,481.15,10,2876.9,2007.06
4357,20241211,3,31,5,2,1,432.19,565.73,10,555.73,432.19
4358,20250524,89,70,9,5,2,169.41,240.85,15,466.7,338.82
4359,20250228,25,72,9,15,9,432.21,546.1,0,4914.9,3889.89
4360,20250325,57,158,5,13,9,41.58,55.25,10,487.25,374.22
4361,20241222,92,33,1,12,2,143.8,180.6,5,356.2,287.6
4362,20240813,90,375,9,17,1,311.4,369.56,15,354.56,311.4
4363,20250430,31,113,8,4,6,416.83,542.9,0,3257.4,2500.98
4364,20250406,31,335,1,1,8,416.83,569.3,15,4539.4,3334.64
4365,20250117,90,364,7,4,4,311.4,464.47,5,1852.88,1245.6
4366,20250311,74,408,8,16,3,56.01,71.16,0,213.48,168.03
4367,20250323,57,152,4,15,9,41.58,59.89,15,524.01,374.22
4368,20241230,29,65,4,3,6,334.51,435.09,15,2595.54,2007.06
4369,20241031,12,154,2,20,9,70.45,96.49,0,868.41,634.05
4370,20240915,66,463,1,19,6,56.62,82.09,10,482.54,339.72
4371,20241114,81,209,7,16,9,392.82,579.34,0,5214.06,3535.38
4372,20240629,57,73,3,1,9,41.58,57.6,15,503.4,374.22
4373,20240805,60,260,9,5,2,272.98,408.58,5,812.16,545.96
4374,20241116,53,102,7,3,4,192.58,281.44,0,1125.76,770.32
4375,20240603,99,223,1,7,7,155.36,213.19,5,1487.33,1087.52
4376,20241110,4,390,2,14,5,269.02,352.71,0,1763.55,1345.1
4377,20250225,63,357,2,20,4,99.19,116.09,15,449.36,396.76
4378,20240720,18,256,1,8,8,300.31,408.45,5,3262.6,2402.48
4379,20241006,44,183,4,15,6,113.01,153.07,10,908.42,678.06
4380,20240615,13,256,3,19,5,72.07,97.79,10,478.95,360.35
4381,20241216,40,178,6,12,2,309.23,451.02,10,892.04,618.46
4382,20241218,21,290,7,4,5,409.79,488.29,15,2426.45,2048.95
4383,20241001,64,45,9,3,3,482.28,540.55,10,1611.65,1446.84
4384,20250225,11,317,4,4,5,427.99,493.32,0,2466.6,2139.95
4385,20250516,94,407,4,10,6,160.77,212.66,5,1270.96,964.62
4386,20240831,42,85,3,14,2,312.61,344.48,10,678.96,625.22
4387,20250505,52,53,1,1,4,205.16,239.59,0,958.36,820.64
4388,20250521,17,172,5,5,1,177.81,212.81,0,212.81,177.81
4389,20240916,72,307,9,12,2,373.31,479.49,0,958.98,746.62
4390,20250127,70,259,2,5,3,21.58,32.21,5,91.63,64.74
4391,20240921,54,431,5,2,8,181.28,220.16,5,1756.28,1450.24
4392,20241009,28,403,9,7,5,28.01,34.25,15,156.25,140.05
4393,20250510,67,126,7,11,7,85.35,127.06,5,884.42,597.45
4394,20250315,97,191,4,20,2,367.42,470.11,0,940.22,734.84
4395,20250216,39,5,6,14,5,315.64,442.42,5,2207.1,1578.2
4396,20241009,49,312,4,8,7,475.12,641.68,5,4486.76,3325.84
4397,20241008,85,268,10,5,7,485.9,621.52,5,4345.64,3401.3
4398,20241112,10,138,3,8,9,110.67,159.08,0,1431.72,996.03
4399,20241021,48,267,8,16,2,52.81,64.16,0,128.32,105.62
4400,20250131,3,315,6,18,8,432.19,499.73,10,3987.84,3457.52
4401,20240924,76,153,6,15,1,183.35,266.56,0,266.56,183.35
4402,20250326,18,164,9,14,6,300.31,365.88,5,2190.28,1801.86
4403,20250526,67,86,9,16,9,85.35,97.39,10,866.51,768.15
4404,20241202,64,154,4,2,8,482.28,583.84,15,4655.72,3858.24
4405,20250325,53,278,3,16,8,192.58,228.58,10,1818.64,1540.64
4406,20240604,93,480,3,16,5,42.41,58.62,5,288.1,212.05
4407,20241006,85,53,3,11,8,485.9,551.02,10,4398.16,3887.2
4408,20241118,56,424,5,8,9,86.75,129.27,0,1163.43,780.75
4409,20241121,62,448,1,18,4,238.75,301.2,15,1189.8,955.0
4410,20241219,24,223,4,7,2,369.91,499.13,10,988.26,739.82
4411,20241013,55,199,2,9,5,181.41,266.35,10,1321.75,907.05
4412,20250308,96,386,6,7,1,71.96,86.34,10,76.34,71.96
4413,20240912,51,280,10,19,1,59.49,79.71,15,64.71,59.49
4414,20250330,63,402,3,18,3,99.19,139.89,15,404.67,297.57
4415,20240807,92,363,3,8,9,143.8,188.45,0,1696.05,1294.2
4416,20250202,6,326,1,13,5,360.5,449.92,0,2249.6,1802.5
4417,20240903,1,329,4,2,6,491.11,592.33,15,3538.98,2946.66
4418,20250220,57,162,1,3,9,41.58,50.51,10,444.59,374.22
4419,20240911,90,442,3,14,3,311.4,428.11,0,1284.33,934.2
4420,20240615,34,127,4,4,1,480.49,583.79,5,578.79,480.49
4421,20240727,91,461,10,16,9,100.61,115.78,15,1027.02,905.49
4422,20250204,81,478,9,20,8,392.82,539.57,10,4306.56,3142.56
4423,20241029,3,241,7,12,8,432.19,643.41,15,5132.28,3457.52
4424,20250104,7,70,6,12,4,48.58,56.64,10,216.56,194.32
4425,20240702,65,411,10,20,5,393.94,452.26,5,2256.3,1969.7
4426,20240828,70,120,4,11,8,21.58,30.49,5,238.92,172.64
4427,20250122,44,187,8,13,4,113.01,131.63,10,516.52,452.04
4428,20250303,37,411,10,9,6,424.81,504.25,15,3010.5,2548.86
4429,20241123,51,163,9,14,6,59.49,76.58,15,444.48,356.94
4430,20250411,84,177,3,4,9,400.42,486.69,5,4375.21,3603.78
4431,20240825,59,375,3,10,2,240.95,308.08,5,611.16,481.9
4432,20240709,50,208,7,18,3,91.43,113.18,0,339.54,274.29
4433,20250331,17,211,6,1,1,177.81,219.28,10,209.28,177.81
4434,20241006,86,372,10,12,2,121.56,157.79,0,315.58,243.12
4435,20241219,99,246,3,9,9,155.36,216.73,5,1945.57,1398.24
4436,20240715,59,141,4,3,5,240.95,354.76,10,1763.8,1204.75
4437,20250406,10,225,1,12,6,110.67,147.44,15,869.64,664.02
4438,20250120,8,313,1,5,2,498.19,628.8,0,1257.6,996.38
4439,20240708,54,325,9,10,9,181.28,256.1,15,2289.9,1631.52
4440,20250119,46,286,5,10,3,77.77,93.56,0,280.68,233.31
4441,20250422,70,387,1,20,8,21.58,30.67,0,245.36,172.64
4442,20240828,56,295,9,14,3,86.75,113.72,5,336.16,260.25
4443,20240721,36,403,7,2,8,493.82,571.17,10,4559.36,3950.56
4444,20241209,83,204,10,5,3,422.69,504.51,0,1513.53,1268.07
4445,20240706,85,442,2,19,2,485.9,675.78,15,1336.56,971.8
4446,20241207,95,15,5,10,8,343.29,480.97,0,3847.76,2746.32
4447,20250330,86,88,7,18,7,121.56,142.57,5,992.99,850.92
4448,20240712,67,338,5,8,7,85.35,116.78,5,812.46,597.45
4449,20240726,16,394,3,9,4,178.79,215.09,10,850.36,715.16
4450,20240617,70,96,1,8,8,21.58,25.69,15,190.52,172.64
4451,20250314,12,117,4,6,2,70.45,78.62,10,147.24,140.9
4452,20250104,76,159,1,3,1,183.35,217.13,15,202.13,183.35
4453,20241003,33,44,9,3,8,335.55,386.4,15,3076.2,2684.4
4454,20240618,43,350,1,15,6,485.44,627.53,5,3760.18,2912.64
4455,20250207,55,250,3,16,1,181.41,237.32,10,227.32,181.41
4456,20250114,87,29,2,15,2,141.29,187.18,0,374.36,282.58
4457,20241201,84,1,7,16,6,400.42,465.2,15,2776.2,2402.52
4458,20240615,26,416,3,3,6,295.43,352.78,0,2116.68,1772.58
4459,20240811,24,8,8,6,9,369.91,456.79,15,4096.11,3329.19
4460,20250525,25,11,4,7,8,432.21,516.14,15,4114.12,3457.68
4461,20240728,7,86,5,4,8,48.58,59.6,5,471.8,388.64
4462,20240926,30,413,6,19,1,421.29,547.67,15,532.67,421.29
4463,20250408,33,231,1,7,2,335.55,500.45,5,995.9,671.1
4464,20241119,19,206,7,4,8,374.94,513.47,10,4097.76,2999.52
4465,20240811,29,38,2,14,6,334.51,374.85,15,2234.1,2007.06
4466,20250411,21,311,3,20,8,409.79,455.08,0,3640.64,3278.32
4467,20241130,47,279,1,5,4,442.11,495.72,5,1977.88,1768.44
4468,20240818,71,91,8,3,8,355.83,437.73,15,3486.84,2846.64
4469,20250103,86,389,5,10,6,121.56,144.86,0,869.16,729.36
4470,20241228,89,162,10,17,6,169.41,187.61,0,1125.66,1016.46
4471,20241024,57,40,7,2,1,41.58,51.65,0,51.65,41.58
4472,20240930,22,499,1,11,7,471.96,569.83,10,3978.81,3303.72
4473,20240909,45,283,5,7,2,52.7,69.73,10,129.46,105.4
4474,20240804,74,470,9,20,2,56.01,68.14,15,121.28,112.02
4475,20250505,29,5,7,11,1,334.51,409.77,10,399.77,334.51
4476,20240625,83,275,7,4,2,422.69,491.46,15,967.92,845.38
4477,20241125,41,127,4,5,9,184.7,266.04,15,2379.36,1662.3
4478,20240921,68,301,3,6,9,421.87,597.03,15,5358.27,3796.83
4479,20250128,89,226,6,1,4,169.41,193.33,15,758.32,677.64
4480,20241018,91,453,6,3,6,100.61,114.67,15,673.02,603.66
4481,20250103,6,451,6,2,1,360.5,485.43,5,480.43,360.5
4482,20241219,5,474,4,1,6,324.09,426.99,5,2556.94,1944.54
4483,20240810,76,189,4,19,7,183.35,254.28,0,1779.96,1283.45
4484,20240919,27,358,4,12,2,354.42,404.37,15,793.74,708.84
4485,20240726,94,325,7,1,4,160.77,215.75,5,858.0,643.08
4486,20250403,80,220,9,10,2,22.08,27.04,5,49.08,44.16
4487,20250418,60,436,10,1,7,272.98,327.85,15,2279.95,1910.86
4488,20240617,20,107,8,14,1,463.8,634.12,10,624.12,463.8
4489,20250325,56,124,10,17,4,86.75,111.12,10,434.48,347.0
4490,20241203,42,105,10,1,3,312.61,415.17,10,1235.51,937.83
4491,20240729,46,246,4,3,6,77.77,108.09,15,633.54,466.62
4492,20250301,32,304,1,7,1,69.8,80.63,15,65.63,69.8
4493,20250429,13,254,10,13,2,72.07,88.44,0,176.88,144.14
4494,20240710,66,366,3,13,1,56.62,80.71,15,65.71,56.62
4495,20250213,58,73,9,16,2,385.77,496.24,0,992.48,771.54
4496,20250411,15,380,5,2,3,477.21,564.02,0,1692.06,1431.63
4497,20240926,20,82,6,9,2,463.8,525.45,5,1045.9,927.6
4498,20250306,23,7,9,15,1,232.73,270.82,0,270.82,232.73
4499,20250329,39,315,5,1,4,315.64,452.15,10,1798.6,1262.56
4500,20250114,48,478,1,17,9,52.81,70.52,15,619.68,475.29
4501,20250125,75,106,10,5,4,386.75,514.19,0,2056.76,1547.0
4502,20241123,43,224,3,6,1,485.44,640.9,15,625.9,485.44
4503,20241012,22,298,10,17,3,471.96,686.62,15,2044.86,1415.88
4504,20241007,17,20,1,14,4,177.81,226.11,5,899.44,711.24
4505,20240803,9,20,3,17,9,184.56,230.49,10,2064.41,1661.04
4506,20240731,96,343,1,6,1,71.96,89.43,10,79.43,71.96
4507,20240530,9,164,7,20,3,184.56,216.1,10,638.3,553.68
4508,20240920,17,239,2,4,2,177.81,218.8,5,432.6,355.62
4509,20250404,75,321,5,1,6,386.75,560.25,0,3361.5,2320.5
4510,20241129,78,175,10,10,7,165.65,224.31,5,1565.17,1159.55
4511,20241005,71,313,10,5,8,355.83,501.89,5,4010.12,2846.64
4512,20240810,64,78,6,11,8,482.28,551.9,5,4410.2,3858.24
4513,20250420,18,251,6,5,5,300.31,383.99,0,1919.95,1501.55
4514,20240713,90,451,3,17,6,311.4,401.26,0,2407.56,1868.4
4515,20240604,85,79,7,20,1,485.9,538.09,10,528.09,485.9
4516,20250325,27,373,4,17,3,354.42,501.05,0,1503.15,1063.26
4517,20250501,28,338,1,9,1,28.01,40.05,10,30.05,28.01
4518,20240804,78,313,1,2,3,165.65,245.33,10,725.99,496.95
4519,20250430,60,239,6,19,9,272.98,405.2,15,3631.8,2456.82
4520,20250126,40,449,2,3,9,309.23,377.77,0,3399.93,2783.07
4521,20250415,85,429,2,8,3,485.9,643.8,15,1916.4,1457.7
4522,20240911,89,437,8,1,5,169.41,192.32,10,951.6,847.05
4523,20250120,55,413,4,9,5,181.41,226.58,10,1122.9,907.05
4524,20241009,49,332,8,5,7,475.12,629.48,10,4396.36,3325.84
4525,20241004,61,364,4,16,7,449.49,544.31,15,3795.17,3146.43
4526,20240926,88,481,10,13,8,237.06,345.25,10,2752.0,1896.48
4527,20241102,73,483,1,2,6,242.39,274.13,0,1644.78,1454.34
4528,20241201,74,185,4,4,6,56.01,65.15,10,380.9,336.06
4529,20240907,25,440,10,18,1,432.21,611.99,10,601.99,432.21
4530,20240930,82,205,5,2,3,54.6,68.39,5,200.17,163.8
4531,20240911,81,264,4,19,9,392.82,462.24,10,4150.16,3535.38
4532,20240723,53,453,2,16,3,192.58,214.41,5,638.23,577.74
4533,20240830,88,213,10,8,2,237.06,336.94,10,663.88,474.12
4534,20240701,20,359,2,4,2,463.8,565.95,15,1116.9,927.6
4535,20241205,77,394,10,16,9,379.24,470.18,10,4221.62,3413.16
4536,20240627,7,41,2,17,2,48.58,57.35,10,104.7,97.16
4537,20241021,73,106,8,1,3,242.39,302.41,5,902.23,727.17
4538,20250330,64,103,6,2,6,482.28,673.49,10,4030.94,2893.68
4539,20250330,5,380,5,5,2,324.09,390.39,0,780.78,648.18
4540,20240730,3,249,4,17,5,432.19,573.22,5,2861.1,2160.95
4541,20241212,27,143,2,11,1,354.42,528.29,10,518.29,354.42
4542,20250407,61,11,5,11,5,449.49,591.05,5,2950.25,2247.45
4543,20241125,18,143,8,3,7,300.31,426.15,5,2978.05,2102.17
4544,20241216,82,31,1,15,6,54.6,60.45,10,352.7,327.6
4545,20240906,96,260,9,19,1,71.96,92.25,15,77.25,71.96
4546,20240816,16,113,2,10,5,178.79,253.0,5,1260.0,893.95
4547,20250424,91,300,9,2,8,100.61,121.87,10,964.96,804.88
4548,20240921,42,460,4,1,5,312.61,454.45,0,2272.25,1563.05
4549,20250105,17,182,3,5,1,177.81,264.26,15,249.26,177.81
4550,20240719,18,152,7,16,8,300.31,358.3,10,2856.4,2402.48
4551,20250216,63,132,10,13,1,99.19,133.46,15,118.46,99.19
4552,20241001,67,203,1,10,8,85.35,104.65,0,837.2,682.8
4553,20250315,98,36,8,10,2,98.6,109.49,10,208.98,197.2
4554,20240819,69,422,8,17,6,214.33,239.17,0,1435.02,1285.98
4555,20250324,51,460,7,7,6,59.49,65.45,10,382.7,356.94
4556,20240620,44,234,6,17,6,113.01,168.28,5,1004.68,678.06
4557,20240927,4,306,10,19,9,269.02,387.54,5,3482.86,2421.18
4558,20250515,94,71,10,10,5,160.77,181.77,5,903.85,803.85
4559,20250315,77,59,5,17,8,379.24,466.33,10,3720.64,3033.92
4560,20240704,59,49,6,16,9,240.95,310.14,10,2781.26,2168.55
4561,20241117,99,192,4,19,2,155.36,183.55,0,367.1,310.72
4562,20240701,28,9,5,6,5,28.01,31.26,10,146.3,140.05
4563,20240907,36,478,4,20,5,493.82,598.69,10,2983.45,2469.1
4564,20241003,86,381,1,2,7,121.56,142.49,5,992.43,850.92
4565,20240914,39,379,6,12,2,315.64,399.34,10,788.68,631.28
4566,20250517,82,436,4,12,6,54.6,71.22,5,422.32,327.6
4567,20241029,47,43,8,5,4,442.11,548.47,5,2188.88,1768.44
4568,20250503,84,364,5,7,9,400.42,569.41,10,5114.69,3603.78
4569,20250210,82,499,7,7,4,54.6,60.83,10,233.32,218.4
4570,20250321,44,149,6,8,9,113.01,158.05,5,1417.45,1017.09
4571,20240924,50,17,8,12,8,91.43,106.3,15,835.4,731.44
4572,20241112,43,148,10,19,8,485.44,614.25,10,4904.0,3883.52
4573,20240824,46,475,3,1,1,77.77,100.85,5,95.85,77.77
4574,20250424,96,177,8,7,2,71.96,83.68,10,157.36,143.92
4575,20241130,85,357,1,5,7,485.9,697.01,0,4879.07,3401.3
4576,20250405,78,31,7,12,4,165.65,189.21,5,751.84,662.6
4577,20250306,14,459,3,2,8,330.48,447.0,5,3571.0,2643.84
4578,20250324,71,207,5,5,2,355.83,457.1,0,914.2,711.66
4579,20250228,88,169,8,18,3,237.06,349.53,5,1043.59,711.18
4580,20250510,76,409,10,17,3,183.35,212.57,10,627.71,550.05
4581,20250225,58,496,9,6,8,385.77,485.67,10,3875.36,3086.16
4582,20240610,22,290,6,17,9,471.96,702.42,15,6306.78,4247.64
4583,20240611,44,39,2,17,3,113.01,128.84,0,386.52,339.03
4584,20240628,24,190,7,19,2,369.91,442.21,15,869.42,739.82
4585,20250118,14,10,7,12,1,330.48,455.52,0,455.52,330.48
4586,20240617,48,463,1,12,5,52.81,65.06,10,315.3,264.05
4587,20240920,52,295,4,17,1,205.16,257.79,0,257.79,205.16
4588,20250129,83,400,6,9,9,422.69,526.4,5,4732.6,3804.21
4589,20241029,35,88,6,15,8,154.41,209.77,0,1678.16,1235.28
4590,20241230,60,375,1,15,6,272.98,315.23,0,1891.38,1637.88
4591,20250510,45,324,3,8,4,52.7,71.11,0,284.44,210.8
4592,20241116,71,344,2,20,7,355.83,426.04,15,2967.28,2490.81
4593,20240923,100,411,6,2,1,19.26,22.06,5,17.06,19.26
4594,20250517,2,344,3,10,9,353.44,424.52,5,3815.68,3180.96
4595,20250515,33,381,2,20,6,335.55,415.76,15,2479.56,2013.3
4596,20250103,72,8,9,7,3,373.31,530.53,10,1581.59,1119.93
4597,20250424,15,272,4,4,8,477.21,579.01,15,4617.08,3817.68
4598,20240614,30,169,6,20,2,421.29,616.95,0,1233.9,842.58
4599,20250211,44,429,2,6,3,113.01,129.21,0,387.63,339.03
4600,20250527,44,251,6,20,5,113.01,139.64,15,683.2,565.05
4601,20240626,55,78,8,10,3,181.41,244.24,15,717.72,544.23
4602,20240920,73,179,4,15,9,242.39,345.39,15,3093.51,2181.51
4603,20250514,2,66,10,5,6,353.44,441.63,15,2634.78,2120.64
4604,20250329,5,135,6,5,7,324.09,372.24,15,2590.68,2268.63
4605,20241204,12,108,5,15,5,70.45,79.15,0,395.75,352.25
4606,20250218,40,236,1,3,3,309.23,364.2,5,1087.6,927.69
4607,20240807,33,387,2,7,9,335.55,392.45,10,3522.05,3019.95
4608,20250520,76,244,10,12,5,183.35,263.45,15,1302.25,916.75
4609,20240702,14,75,9,17,7,330.48,444.69,10,3102.83,2313.36
4610,20241008,36,347,2,1,8,493.82,678.47,5,5422.76,3950.56
4611,20240826,20,333,4,16,9,463.8,580.5,15,5209.5,4174.2
4612,20240704,29,462,3,16,1,334.51,478.84,15,463.84,334.51
4613,20240719,96,68,10,18,5,71.96,93.07,0,465.35,359.8
4614,20240609,93,30,3,9,8,42.41,55.96,15,432.68,339.28
4615,20241113,54,352,1,19,3,181.28,257.85,10,763.55,543.84
4616,20240902,12,387,1,19,7,70.45,98.38,0,688.66,493.15
4617,20240923,19,130,2,19,2,374.94,486.88,10,963.76,749.88
4618,20250516,17,121,4,18,9,177.81,252.62,15,2258.58,1600.29
4619,20250117,90,288,3,15,5,311.4,449.2,5,2241.0,1557.0
4620,20250419,19,264,4,2,9,374.94,494.85,5,4448.65,3374.46
4621,20250520,75,378,7,16,9,386.75,520.84,0,4687.56,3480.75
4622,20240823,17,281,1,14,5,177.81,204.82,15,1009.1,889.05
4623,20250413,14,466,3,15,2,330.48,404.33,15,793.66,660.96
4624,20250317,85,403,9,20,1,485.9,711.28,10,701.28,485.9
4625,20240608,96,388,9,19,4,71.96,96.82,15,372.28,287.84
4626,20241028,13,274,9,6,7,72.07,80.76,0,565.32,504.49
4627,20240717,10,82,4,3,1,110.67,157.03,0,157.03,110.67
4628,20250208,41,439,1,9,3,184.7,234.3,10,692.9,554.1
4629,20250122,57,420,5,7,7,41.58,53.5,5,369.5,291.06
4630,20250430,5,472,4,9,7,324.09,454.52,0,3181.64,2268.63
4631,20241206,38,21,9,8,3,183.58,256.97,5,765.91,550.74
4632,20250311,91,187,7,11,3,100.61,131.59,10,384.77,301.83
4633,20250108,81,85,9,18,1,392.82,566.27,15,551.27,392.82
4634,20240914,39,468,1,5,9,315.64,396.86,0,3571.74,2840.76
4635,20241115,44,389,4,2,8,113.01,145.97,15,1152.76,904.08
4636,20250116,83,108,8,6,6,422.69,559.25,10,3345.5,2536.14
4637,20240920,65,88,6,2,6,393.94,510.09,0,3060.54,2363.64
4638,20250305,55,180,4,9,2,181.41,220.62,15,426.24,362.82
4639,20250308,11,456,7,5,2,427.99,597.53,0,1195.06,855.98
4640,20241203,19,80,8,9,4,374.94,451.51,10,1796.04,1499.76
4641,20241105,61,221,10,7,8,449.49,647.78,10,5172.24,3595.92
4642,20250307,94,407,3,4,2,160.77,224.21,10,438.42,321.54
4643,20240708,35,77,6,2,7,154.41,187.13,0,1309.91,1080.87
4644,20250501,99,322,10,7,2,155.36,199.39,5,393.78,310.72
4645,20241217,94,166,6,5,2,160.77,230.48,5,455.96,321.54
4646,20240826,44,364,7,14,1,113.01,129.54,15,114.54,113.01
4647,20240624,71,155,10,18,2,355.83,530.27,15,1045.54,711.66
4648,20241230,10,311,8,11,7,110.67,144.25,0,1009.75,774.69
4649,20240616,16,167,6,16,5,178.79,257.98,0,1289.9,893.95
4650,20250321,6,451,3,7,8,360.5,426.11,15,3393.88,2884.0
4651,20250123,54,239,2,20,5,181.28,256.14,0,1280.7,906.4
4652,20241102,26,142,10,18,1,295.43,331.11,5,326.11,295.43
4653,20250526,59,78,5,8,3,240.95,305.58,0,916.74,722.85
4654,20240919,23,251,7,14,2,232.73,299.47,10,588.94,465.46
4655,20240824,42,44,4,17,8,312.61,373.71,5,2984.68,2500.88
4656,20240922,35,401,9,9,2,154.41,190.37,15,365.74,308.82
4657,20240729,75,276,2,16,9,386.75,572.99,15,5141.91,3480.75
4658,20241220,35,292,8,13,3,154.41,208.46,5,620.38,463.23
4659,20240531,99,473,10,4,8,155.36,232.24,10,1847.92,1242.88
4660,20241225,56,483,9,1,2,86.75,105.14,5,205.28,173.5
4661,20250313,20,214,8,3,3,463.8,600.72,15,1787.16,1391.4
4662,20250410,91,116,1,8,3,100.61,149.36,15,433.08,301.83
4663,20240804,89,178,2,5,5,169.41,214.66,10,1063.3,847.05
4664,20240601,51,255,6,7,3,59.49,87.58,10,252.74,178.47
4665,20241210,97,260,7,19,9,367.42,519.84,15,4663.56,3306.78
4666,20241223,26,110,1,20,3,295.43,371.67,5,1110.01,886.29
4667,20250519,90,446,2,17,7,311.4,370.62,15,2579.34,2179.8
4668,20240616,62,477,4,6,6,238.75,284.58,10,1697.48,1432.5
4669,20250414,27,80,5,9,9,354.42,441.38,5,3967.42,3189.78
4670,20250209,56,486,5,9,5,86.75,107.06,15,520.3,433.75
4671,20241123,2,223,4,2,7,353.44,478.86,0,3352.02,2474.08
4672,20240713,55,335,1,9,7,181.41,220.65,10,1534.55,1269.87
4673,20240717,71,229,7,17,6,355.83,406.77,0,2440.62,2134.98
4674,20250408,95,66,8,13,3,343.29,451.69,10,1345.07,1029.87
4675,20250305,11,87,9,18,3,427.99,641.17,15,1908.51,1283.97
4676,20241120,54,396,1,16,5,181.28,234.47,5,1167.35,906.4
4677,20250220,69,483,6,12,5,214.33,300.54,10,1492.7,1071.65
4678,20241217,47,334,5,20,4,442.11,569.74,0,2278.96,1768.44
4679,20241126,50,54,1,4,4,91.43,125.33,10,491.32,365.72
4680,20250321,30,433,2,6,2,421.29,556.16,0,1112.32,842.58
